gene_id	gene_name	DRX001077	DRX001078	DRX003214	DRX331013	SRX1096724	SRX12476603	SRX477984	SRX477985	SRX477988	SRX707440	UV_Tom
OoffiChr01g00194	OoffiChr01g00194	78.443783	187.076538	143.941934	177.839929	209.497189	210.194928	107.655293	273.565447	172.360212	117.587662	182.256982
OoffiChr01g00195	OoffiChr01g00195	20.661351	29.488528	36.83548	3.687778	9.861045	9.949566	9.195214	63.190451	18.178418	2.104411	9.406237
OoffiChr01g00196	OoffiChr01g00196	1.87467	0.208526	1.17108	0.686376	6.78196	1880.020272	229.216095	8.341884	129.843898	0	1059.877026
OoffiChr01g00197	OoffiChr01g00197	0.137811	0.201957	0.036129	0	1.072991	0	0.047345	0.035372	1.813044	1.459756	0
OoffiChr01g00198	OoffiChr01g00198	1.618758	1.760951	0.93446	0.608811	1.458485	1.822529	0.790498	0.233475	2.383677	0.722586	0.261899
OoffiChr01g00199	OoffiChr01g00199	0.400506	0.350152	0	0	0	0	0	0	3.867497	0	0
OoffiChr01g00200	OoffiChr01g00200	33.064059	14.522247	5.813928	0	1.25042	0	0	3.095972	6.085399	0.784619	0
OoffiChr01g00201	OoffiChr01g00201	0.264434	0.228672	0.014855	0	0	0.069837	0	0.620256	2.213215	0	0
OoffiChr01g00202	OoffiChr01g00202	6.374519	6.863804	10.381515	1.931936	2.167316	15.070544	1.629005	15.660437	9.190201	0.456792	14.610329
OoffiChr01g00203	OoffiChr01g00203	34.332018	53.370859	45.885494	15.277215	18.132044	21.890139	29.83964	75.32286	36.055139	12.386107	31.625341
OoffiChr01g00204	OoffiChr01g00204	1.190075	1.028858	0.410831	0.181299	3.542532	0.239963	0	0.217639	21.839209	0.636474	0.671403
OoffiChr01g00205	OoffiChr01g00205	8.624889	16.434635	14.026413	182.605659	53.367338	35.238041	162.037897	71.748597	26.17933	102.327472	15.870415
OoffiChr01g00206	OoffiChr01g00206	2.694141	6.953184	7.493597	0.075778	2.587576	4.26212	0.240361	4.76471	6.987364	0.297932	0.3234
OoffiChr01g00207	OoffiChr01g00207	0.57553	45.736546	8.573171	0	6.721717	0.193694	0	0.3449	6.610697	1.086755	0
OoffiChr01g00208	OoffiChr01g00208	40.131202	36.189618	52.733789	22.709492	30.837555	72.160359	34.601989	161.841866	81.676291	30.192607	109.919805
OoffiChr01g00209	OoffiChr01g00209	23.655091	17.974876	16.126503	9.33086	5.251272	6.823331	6.363183	8.452123	8.130116	7.220948	8.274078
OoffiChr01g00210	OoffiChr01g00210	2.660924	2.708312	4.272475	2.158173	4.144813	3.860469	2.064835	2.575705	3.444617	3.654334	2.961242
OoffiChr01g00211	OoffiChr01g00211	0.370545	0.357049	0.138025	0	0.039318	0.53158	0.060723	0.072562	2.979438	0.556185	0.322659
OoffiChr01g00212	OoffiChr01g00212	18.207163	18.424144	4.962003	1.701057	2.145237	0.31995	0.320973	2.691058	2.866842	1.278888	0.433682
OoffiChr01g00213	OoffiChr01g00213	276.807683	55.547406	57.040365	16.471782	113.571257	30.202337	53.764643	89.541342	33.862284	26.860087	21.789672
OoffiChr01g00214	OoffiChr01g00214	2.81383	1.114544	14.671709	3.373024	24.758251	118.86652	4.424727	1.751316	104.469764	0.397449	192.287072
OoffiChr01g00215	OoffiChr01g00215	1.933856	4.091965	4.953314	0.020037	6.924718	0.094721	0.05199	1.767826	5.289415	1.119679	0.682507
OoffiChr01g00216	OoffiChr01g00216	7.779759	11.388997	154.935122	2.675782	402.672549	544.13503	3.198244	6.412805	76.651443	4.970144	20.106335
OoffiChr01g00217	OoffiChr01g00217	223.64158	105.296696	4.77241	0	4.494628	0	0	2.60333	2.25267	71.597105	0
OoffiChr01g00218	OoffiChr01g00218	1.057013	2.155988	5.134531	0.325998	7.656365	1.160714	0.770689	5.986369	5.762762	5.301889	0
OoffiChr01g00219	OoffiChr01g00219	0.42466	0.844401	0.38667	4.509025	2.398148	3.989207	0.817311	0.221762	12.844824	3.200554	2.506942
OoffiChr01g00220	OoffiChr01g00220	0	0.034391	0	0.796723	0	12.540987	0.681497	0	2.725687	2.287555	6.077629
OoffiChr01g00221	OoffiChr01g00221	3.354296	5.974769	3.26483	0.089419	1.972222	0.245051	0.1585	2.066494	3.118926	0	0.189435
OoffiChr01g00222	OoffiChr01g00222	0	0	0	2.038287	0.383703	40.961611	0.801902	0.080675	6.437235	2.929932	6.692894
OoffiChr01g00223	OoffiChr01g00223	0.483454	0.538756	0.596543	1.871464	8.576645	2.616776	5.001659	0.473859	25.398921	3.881891	3.410429
OoffiChr01g00224	OoffiChr01g00224	4.297547	4.219536	1.877266	4.159439	2.751109	3.523395	2.917487	0.143495	6.636849	5.682071	1.098452
OoffiChr01g00225	OoffiChr01g00225	0.559353	0.344024	0.313007	0	0	0	0	0	2.717517	5.825009	0
OoffiChr01g00226	OoffiChr01g00226	0.110131	0.189588	0.126603	10.447682	1.268154	1.306043	0.402873	0.016733	10.458549	1.101552	8.011557
OoffiChr01g00227	OoffiChr01g00227	0.37939	0.400477	2.276865	0	8.534142	28.444711	0.895028	2.270639	25.492355	0.302881	2.606584
OoffiChr01g00228	OoffiChr01g00228	0.205819	0.394578	1.10574	0.217382	1.474936	29.153746	0.348092	0.285903	4.191733	0.553708	0
OoffiChr01g00229	OoffiChr01g00229	0.207124	0.253128	0.14591	0	0	0	0.032858	0	3.140936	0	0
OoffiChr01g00230	OoffiChr01g00230	55.088422	129.123557	1505.461504	188.061248	688.713766	134.005517	244.475689	157.458849	116.747321	230.325616	58.836087
OoffiChr01g00231	OoffiChr01g00231	7.03144	1.873895	0.679324	0	1.26914	0	1.964481	3.088819	1.580095	3.539455	0
OoffiChr01g00232	OoffiChr01g00232	22.257342	3.837602	76.664161	0	25.292987	1.467736	2.3423	3.760527	7.506104	8.532311	0
OoffiChr01g00233	OoffiChr01g00233	1.963516	2.282324	109.301174	0.332175	118.957174	1.761283	0.311247	5.595723	7.357495	2.275547	0
OoffiChr01g00234	OoffiChr01g00234	1.254813	4.751712	24.68866	8.168669	1.309709	1.701984	2.028189	3.300978	5.521536	3.434557	0
OoffiChr01g00235	OoffiChr01g00235	111.862604	132.063126	1.648117	0	0.923946	0	0.340767	16.156639	3.167382	0	0
OoffiChr01g00236	OoffiChr01g00236	0.578675	1.559392	3.075611	10.842019	7.748801	62.593889	11.563141	2.267522	18.170758	10.969574	31.155688
OoffiChr01g00237	OoffiChr01g00237	0.362407	1.634668	1.128076	16.551675	9.291922	27.784328	5.226256	0.051804	9.458932	29.677772	13.765142
OoffiChr01g00238	OoffiChr01g00238	45.340482	7.239516	1.340438	0.371601	2.029041	6.728675	0.250911	0.221782	4.617165	0	8.908013
OoffiChr01g00239	OoffiChr01g00239	0.522932	0.589679	0.467339	0.205742	2.096148	6.478688	0.485204	0.58131	14.001414	2.602153	17.345463
OoffiChr01g00240	OoffiChr01g00240	0.347361	0.374275	2.281533	21.149392	16.565506	22.605336	5.458717	0.641871	45.453972	7.998082	89.388455
OoffiChr01g00241	OoffiChr01g00241	5.373841	10.371921	2.987827	9.534981	10.928978	2.212985	2.370145	0.297124	2.645002	19.608424	15.153126
OoffiChr01g00242	OoffiChr01g00242	0.502941	0.820783	4.357212	2.105534	20.613156	19.313958	0.982643	5.037162	148.851189	1.282816	39.851399
OoffiChr01g00243	OoffiChr01g00243	0.280497	1.175082	9.82233	107.418005	107.534394	36.483337	111.292667	18.401785	167.422972	196.62701	100.991397
OoffiChr01g00244	OoffiChr01g00244	0.189452	0.367564	1.750227	0.152884	6.629095	0.104534	1.653624	1.142223	3.05475	0.548288	1.162749
OoffiChr01g00245	OoffiChr01g00245	66.840721	64.07114	130.019562	141.227779	185.70814	97.939758	50.494629	66.35251	108.301327	55.743222	349.038621
OoffiChr01g00246	OoffiChr01g00246	0.147144	2.421485	1.238958	0.099143	2.309752	0.144679	0.104061	1.948339	3.404712	0.370736	0
OoffiChr01g00247	OoffiChr01g00247	0.668822	0.940233	2.130197	2.041669	6.76114	3.200626	1.902868	3.287948	10.185708	6.411225	0
OoffiChr01g00248	OoffiChr01g00248	3.454816	1.878543	1.097236	0	0.923946	9.617866	0.681535	0	15.133042	0	0
OoffiChr01g00249	OoffiChr01g00249	28.945477	34.076068	358.731596	1.579933	7.564979	1.04097	0.451867	8.759112	4.4831	4.107077	2.210315
OoffiChr01g00250	OoffiChr01g00250	5.170865	10.34982	8.762916	0.779836	5.732699	0.477775	1.207056	6.117313	5.194009	1.673799	1.213384
OoffiChr01g00251	OoffiChr01g00251	77.49828	445.469047	175.560577	87.673651	95.832084	130.784982	81.863016	123.185008	298.684345	112.175864	138.12251
OoffiChr01g00252	OoffiChr01g00252	0.942716	0.586629	0.369225	0	0.721823	0.51954	0	0	6.759571	1.627704	1.151002
OoffiChr01g00253	OoffiChr01g00253	6.44451	0.786288	0.934395	10.349802	5.035825	24.597661	0.629397	0.10386	234.392479	4.842435	497.043364
OoffiChr01g00254	OoffiChr01g00254	62.732308	53.545814	85.888262	38.018183	118.751131	161.147513	62.39424	103.473797	148.491338	41.402344	147.669134
OoffiChr01g00255	OoffiChr01g00255	1.047557	0.241831	0.202748	0	0	0.156832	0.080554	0.047924	2.725613	0	0
OoffiChr01g00256	OoffiChr01g00256	1.819766	3.185508	2.020095	0	0.370438	0	0	0	6.306617	0	0
OoffiChr01g00257	OoffiChr01g00257	94.672001	146.456628	0.77201	0	0.287703	0	0	0.444962	5.261721	0	0
OoffiChr01g00258	OoffiChr01g00258	1.823544	4.288038	2.367019	11.457524	4.937644	5.321618	23.461057	4.974974	2.313016	19.133287	3.82546
OoffiChr01g00259	OoffiChr01g00259	1.089749	8.275646	5.157033	7.764321	6.986166	5.024769	9.431991	8.538927	4.915667	6.379317	8.298421
OoffiChr01g00260	OoffiChr01g00260	8.150794	18.198092	21.959185	11.093208	9.848925	7.081173	7.469325	26.599356	8.297964	2.292725	17.424129
OoffiChr01g00261	OoffiChr01g00261	5.092453	14.047166	16.674549	0	13.33268	0	0.05392	0.053357	4.212717	6.031165	0
OoffiChr01g00262	OoffiChr01g00262	0.718758	17.221641	6.403279	86.085977	27.782446	16.276524	77.614418	15.97606	4.449834	67.869228	12.675773
OoffiChr01g00263	OoffiChr01g00263	8.502337	12.649435	4.278076	5.389049	8.692359	7.811191	10.113815	16.708869	10.04895	6.703384	7.990614
OoffiChr01g00264	OoffiChr01g00264	89.068586	71.696616	158.443074	41.220304	106.237695	162.84774	37.916571	62.228107	100.395095	29.981665	42.573026
OoffiChr01g00265	OoffiChr01g00265	114.844652	16.049548	2.383197	0	0.618148	1.620249	0.177773	0	6.679857	0	0
OoffiChr01g00266	OoffiChr01g00266	30.818699	5.814074	0	0	0	5.686312	0	0	18.196793	0	0
OoffiChr01g00267	OoffiChr01g00267	43.523305	25.221104	30.955034	21.541494	52.266779	86.918264	21.505382	45.66055	10.080361	17.009357	110.237266
OoffiChr01g00268	OoffiChr01g00268	0.029471	0.037821	0	0.052473	0.277946	0	0	0	0.533976	0	0
OoffiChr01g00269	OoffiChr01g00269	2.596907	4.104423	6.934065	28.002321	17.524492	17.19453	29.528289	10.007458	25.686316	25.63984	6.570045
OoffiChr01g00270	OoffiChr01g00270	0.34199	0.884425	0	0	0	0	0	0	5.432153	0	0
OoffiChr01g00271	OoffiChr01g00271	0.306044	0.418629	0.079792	0	0	1.357252	0.055449	0	9.287839	0	0
OoffiChr01g00272	OoffiChr01g00272	0.271178	0.165498	0.114612	0	0	0.405374	0.013887	0	1.755612	0	0
OoffiChr01g00273	OoffiChr01g00273	18.051532	37.140096	54.670281	25.084937	22.364882	12.113972	22.974256	153.271493	21.956031	13.095794	22.847707
OoffiChr01g00274	OoffiChr01g00274	1.733858	2.456891	0.650316	0	0.287408	0	0.544473	0	4.450452	0	0
OoffiChr01g00275	OoffiChr01g00275	0.25941	0.214956	0.055626	0.047651	0.02532	0.050627	0.005212	0	2.973426	0	0.136462
OoffiChr01g00276	OoffiChr01g00276	0.346369	0.414005	0.103441	0	0	0	0.130593	0	2.044078	0	0
OoffiChr01g00277	OoffiChr01g00277	1.038909	0.760614	0.107836	0	0.108727	0.356806	0	0	3.192734	0	0
OoffiChr01g00278	OoffiChr01g00278	11.754607	50.994255	39.042234	280.909951	133.299983	21.714922	136.309079	28.6825	48.404732	45.414849	17.246214
OoffiChr01g00279	OoffiChr01g00279	110.170081	15.732608	6.903738	0	4.123053	22.745248	7.479153	1.366582	210.032251	250.940107	177.46773
OoffiChr01g00280	OoffiChr01g00280	39.904892	82.485155	73.060356	151.700786	51.064514	47.04306	137.672682	112.332055	49.556346	91.825365	41.067042
OoffiChr01g00281	OoffiChr01g00281	35.909517	29.767338	40.801465	20.486549	19.450399	43.370569	53.947472	105.4648	104.941134	30.491553	66.529308
OoffiChr01g00282	OoffiChr01g00282	0.957453	0.874736	0.242182	0	0.085003	0	0.105029	2.487884	2.762247	0.844623	0
OoffiChr01g00283	OoffiChr01g00283	11.08018	15.279416	9.360118	9.049639	8.052388	10.828754	6.270665	9.494694	12.221377	5.523081	15.208806
OoffiChr01g00284	OoffiChr01g00284	1.247072	1.86373	0	0	0	0	0.095208	0.131166	1.399452	0	0
OoffiChr01g00285	OoffiChr01g00285	0.406808	0.582596	0.562746	0.062933	0.67921	0.533195	0.127752	2.62694	6.273694	0	0
OoffiChr01g00286	OoffiChr01g00286	25.159008	45.46064	44.85387	20.748075	30.316381	35.821863	34.575144	50.781955	43.987362	11.692634	72.989857
OoffiChr01g00287	OoffiChr01g00287	32.847711	43.922979	45.523306	25.920752	33.869637	18.721995	58.090455	103.297002	85.108711	15.766511	49.655728
OoffiChr01g00288	OoffiChr01g00288	3.1051	1.50601	1.186292	0	5.81561	0	0	0	4.687515	0	0
OoffiChr01g00289	OoffiChr01g00289	0.413935	0.414105	0.103451	0	0.433674	0.43634	0.387426	6.902547	2.291811	0	0
OoffiChr01g00290	OoffiChr01g00290	6.862599	1.31451	0.615061	2.279938	0.170067	0	0	0	3.109323	0	0
OoffiChr01g00291	OoffiChr01g00291	1.031503	0.356733	0.356766	0.060799	0.114727	0.862988	0.017725	0	6.533693	0.446703	2.382667
OoffiChr01g00292	OoffiChr01g00292	0.29082	0.308487	0.052404	0	0.383352	0	0.071101	0.034967	1.868468	0.610844	0
OoffiChr01g00293	OoffiChr01g00293	0.578911	0.806009	0.413973	0	0	0	0	0	2.461837	0	0
OoffiChr01g00294	OoffiChr01g00294	1.174745	1.185367	0.07372	0	0	0.51509	0	0	3.168532	0	0
OoffiChr01g00295	OoffiChr01g00295	1.203556	0.715	0.506273	0	0	0	0	0	3.04058	0	0
OoffiChr01g00296	OoffiChr01g00296	1.552464	1.281323	1.200579	0	1.786316	0	0	0	4.056698	0	0
OoffiChr01g00297	OoffiChr01g00297	73.348591	67.990584	58.482504	41.046821	61.665309	80.200065	70.606902	91.269752	75.774167	38.754485	88.683796
OoffiChr01g00298	OoffiChr01g00298	4.352154	5.269088	5.61646	0.248385	0.880207	0.383565	0.41211	5.468457	2.662292	0.427806	0.693925
OoffiChr01g00299	OoffiChr01g00299	0.884098	0.757314	0.90718	0.031059	0.07914	0	0.009776	6.573627	3.167728	0.716053	0.516895
OoffiChr01g00300	OoffiChr01g00300	0.455489	0.236205	0.074185	0	0	0.109918	0.022555	0.033316	2.505977	0	0
OoffiChr01g00301	OoffiChr01g00301	49.303892	107.226355	71.645913	16.611836	30.22282	13.353311	22.234378	51.636951	39.224553	8.936148	29.085289
OoffiChr01g00302	OoffiChr01g00302	0.278767	13.464041	4.502972	0.235345	2.626289	0.283755	0.284788	4.005878	3.460088	0.473424	0
OoffiChr01g00303	OoffiChr01g00303	0.158557	1.190849	0	0	0.085457	0.337551	0.172756	0.251979	1.418444	1.857465	0
OoffiChr01g00304	OoffiChr01g00304	268.979284	433.701782	540.13096	788.318852	514.870965	375.614361	930.889124	760.530558	811.473559	657.371236	370.328499
OoffiChr01g00305	OoffiChr01g00305	42.593136	44.268026	28.056256	49.782951	28.897305	30.64523	24.827132	20.854556	22.289533	28.55068	89.994995
OoffiChr01g00306	OoffiChr01g00306	9.663377	18.679774	8.397259	5.419713	12.291439	26.570388	28.007542	29.554301	13.446218	6.487869	23.426451
OoffiChr01g00307	OoffiChr01g00307	22.492367	28.329255	27.346171	16.894631	27.453289	65.710438	53.196124	56.283626	49.067252	21.435877	30.476068
OoffiChr01g00308	OoffiChr01g00308	46.253539	38.169366	63.454317	28.092505	38.168226	48.175283	18.106962	44.954981	33.02804	9.988223	37.992665
OoffiChr01g00309	OoffiChr01g00309	30.704594	46.302855	45.559206	27.73471	33.359815	19.93429	18.678166	54.832544	30.547035	7.398771	20.938716
OoffiChr01g00310	OoffiChr01g00310	303.259713	328.704331	403.541994	597.288488	1367.934702	1739.488323	1996.72813	1998.939021	806.797239	1075.004426	177.92174
OoffiChr01g00311	OoffiChr01g00311	2.526431	1.337628	9.306791	8.582072	38.311528	18.077553	19.95002	7.323767	8.986913	5.334257	17.119137
OoffiChr01g00312	OoffiChr01g00312	154.646776	80.904513	61.858757	104.211299	89.21616	75.608192	53.4365	36.169216	54.455511	66.055766	88.449638
OoffiChr01g00313	OoffiChr01g00313	2.634611	1.063391	0	0	0	0.976816	0.222253	0	7.954735	0	0
OoffiChr01g00314	OoffiChr01g00314	54.115529	86.292739	99.757714	33.650773	28.428718	76.965952	39.569776	88.532227	50.74663	34.994294	81.959745
OoffiChr01g00315	OoffiChr01g00315	1.355386	2.439867	1.322657	0.035234	0.249448	0.327685	0.568145	14.298599	3.572385	0.942558	0.290667
OoffiChr01g00316	OoffiChr01g00316	2.126196	2.973865	1.154663	0	0.946233	0.074878	0.200018	4.28869	3.278826	1.789008	0.411596
OoffiChr01g00317	OoffiChr01g00317	39.076918	37.958153	80.83672	30.273943	49.154333	89.647585	18.850749	12.105979	28.570536	17.162973	77.122219
OoffiChr01g00318	OoffiChr01g00318	8.856778	19.439239	24.147888	416.18024	227.664798	40.027487	351.409647	56.981521	21.970047	405.311597	40.809058
OoffiChr01g00319	OoffiChr01g00319	15.552006	4.307014	21.50036	39.337417	22.832891	5.581812	13.63391	7.473754	12.440717	27.636679	4.021046
OoffiChr01g00320	OoffiChr01g00320	7.632326	15.929126	8.971658	8.668884	22.375864	62.433113	9.944725	14.188588	13.000179	11.481872	27.95225
OoffiChr01g00321	OoffiChr01g00321	3.356266	6.292767	126.519862	23.662603	13.76526	0.752978	20.710856	45.019079	2.563673	35.847998	1.581301
OoffiChr01g00322	OoffiChr01g00322	1.431107	1.334874	0.697763	0	0	1.933441	0	0	4.12419	0	0
OoffiChr01g00323	OoffiChr01g00323	3.982628	5.995325	2.655669	4.027329	6.178885	6.613675	7.791465	4.272168	4.528545	4.534593	0.696012
OoffiChr01g00324	OoffiChr01g00324	0.226919	0.22227	0.667119	1.673111	0.008466	0.660163	0.036592	0.03158	2.212633	0.377789	0.273768
OoffiChr01g00325	OoffiChr01g00325	2.66737	1.638857	0.248443	0	0	0.789975	0	0	2.65074	10.508733	0
OoffiChr01g00326	OoffiChr01g00326	0.17529	0.226545	0.665422	1.956113	1.816354	3.223584	2.046182	0.868648	6.098358	1.430728	2.633511
OoffiChr01g00327	OoffiChr01g00327	0.344088	0.295152	0.121196	0	0	0.071032	0.131382	0.065243	1.758089	0	0
OoffiChr01g00328	OoffiChr01g00328	0.822896	3.315616	2.492046	2.078428	2.055322	8.034266	1.966682	1.552138	2.482676	2.286087	2.475531
OoffiChr01g00329	OoffiChr01g00329	2.172117	6.582529	0	0	0	0	0	0	4.221965	0	0
OoffiChr01g00330	OoffiChr01g00330	60.563408	297.07429	210.090425	66.35776	74.16442	111.569988	622.458459	95.04672	189.563121	181.25139	157.508226
OoffiChr01g00331	OoffiChr01g00331	0.146096	0.165835	1.080266	0	0.02424	0.072742	0.059879	0.067421	2.118531	0	0.393841
OoffiChr01g00332	OoffiChr01g00332	10.736936	109.955658	59.308666	28.90452	35.414652	66.823713	56.240895	29.551071	39.287535	22.260991	44.866509
OoffiChr01g00333	OoffiChr01g00333	0.2742	0.261535	0.308867	0	0.044019	5.842222	0.081661	0	3.127064	0	6.720649
OoffiChr01g00334	OoffiChr01g00334	0.150026	0.118518	0.368203	0	0.058992	7.278343	0.091143	0	1.81578	0	8.83092
OoffiChr01g00335	OoffiChr01g00335	90.769456	564.967718	166.536927	51.825703	62.731344	19.155618	165.819226	51.489105	82.050385	63.365721	31.208607
OoffiChr01g00336	OoffiChr01g00336	45.305937	30.652974	25.615709	14.632132	14.632331	12.566569	3.896976	7.184235	12.406167	8.282004	37.771485
OoffiChr01g00337	OoffiChr01g00337	0.886578	1.308974	2.099008	0.138551	0.108237	0.721798	0.497612	2.754242	1.349542	0.360637	0.195376
OoffiChr01g00338	OoffiChr01g00338	98.565388	422.614596	252.812476	49.954551	85.968797	49.762216	179.019115	69.830112	154.470124	49.409661	66.468903
OoffiChr01g00339	OoffiChr01g00339	5.156594	6.826814	3.95841	3.551695	2.170328	1.383352	3.439742	3.805427	3.53399	2.428311	4.097212
OoffiChr01g00340	OoffiChr01g00340	309.365914	1897.733268	705.261311	407.558885	548.581464	131.351636	880.266823	84.939329	224.321311	656.971225	210.3372
OoffiChr01g00341	OoffiChr01g00341	4.991516	13.616862	9.822807	50.364429	14.804607	12.897569	24.668977	12.195171	6.499258	18.290631	15.701749
OoffiChr01g00342	OoffiChr01g00342	0.438092	0.4598	0.3113	0	0	0	0	0	14.887354	0	0
OoffiChr01g00343	OoffiChr01g00343	0.496873	0.36499	0.353811	0	0.808942	0	0.083075	18.52407	2.908074	1.251076	34.759935
OoffiChr01g00344	OoffiChr01g00344	0.399694	0.535905	0.184385	0	2.711634	1.467246	0.131816	0.167555	9.759485	1.907158	42.627213
OoffiChr01g00345	OoffiChr01g00345	0.257032	0.31155	0.253365	0	0	0.488698	0.100499	0	6.430783	0.824294	0
OoffiChr01g00346	OoffiChr01g00346	0.363302	0.45324	0.215037	0	0.085327	0.514645	0	0.038811	8.680219	0.686911	0
OoffiChr01g00347	OoffiChr01g00347	1.116305	9.528835	6.548524	0	1.015827	0	0.059836	0	2.146288	0.789725	0
OoffiChr01g00348	OoffiChr01g00348	0.819689	0.385147	1.974081	0	17.348121	1.376751	0.538112	0.594	13.589211	1.617572	11.222743
OoffiChr01g00349	OoffiChr01g00349	3.345084	4.057469	0.382738	1.33636	1.451964	0	0	0	14.2168	0	0
OoffiChr01g00350	OoffiChr01g00350	0.521329	0.448797	0.521873	0	0.383447	4.970552	0.182287	0.02705	5.166924	0.460257	0
OoffiChr01g00351	OoffiChr01g00351	0.713159	0.479165	0	0	0	0.626392	0	0.178598	1.584802	6.109211	0
OoffiChr01g00352	OoffiChr01g00352	0.954953	1.309437	1.374183	0.715896	0.288277	0.514037	0.12027	0.865806	1.721976	0.578613	0.629324
OoffiChr01g00353	OoffiChr01g00353	2.66605	3.279067	44.415107	0.458803	15.07068	86.258015	2.63389	1.611068	6.4064	0	13.564968
OoffiChr01g00354	OoffiChr01g00354	25.106606	18.345874	1.563819	0.989574	1.398824	1.482443	0.432959	0.876092	3.513874	6.027534	2.445772
OoffiChr01g00355	OoffiChr01g00355	1.000085	0.797802	0.330027	0	0	0	0	0	2.025052	0	0
OoffiChr01g00356	OoffiChr01g00356	0.179726	0.377947	0.515187	0.91951	0.017216	0.568765	1.191032	0.159105	2.497489	0.522329	3.097963
OoffiChr01g00357	OoffiChr01g00357	10.242364	4.544782	24.050865	4.519809	12.228192	30.166792	8.473206	3.787566	116.142723	1.384401	53.531215
OoffiChr01g00358	OoffiChr01g00358	0.171964	0.186574	0.561599	0.663199	3.815268	16.960878	3.643021	0.255485	57.392361	0	38.509983
OoffiChr01g00359	OoffiChr01g00359	5.878239	6.225423	0.382738	0	0	0	0	0	10.192062	0	0
OoffiChr01g00360	OoffiChr01g00360	14.367041	8.623853	0	0	4.561074	0	4.376796	0.402471	9.602708	0	0
OoffiChr01g00361	OoffiChr01g00361	3.794737	18.989627	17.291313	19.847024	30.808566	54.294576	21.958575	12.051349	73.297302	18.984529	170.474718
OoffiChr01g00362	OoffiChr01g00362	4.679783	6.426349	18.258415	5.393483	78.325233	156.080485	12.275705	19.081898	38.97099	9.651926	60.504265
OoffiChr01g00363	OoffiChr01g00363	20.075053	18.001905	26.263741	12.810594	9.426343	16.151353	12.030089	31.313474	11.091188	17.044172	16.199963
OoffiChr01g00364	OoffiChr01g00364	0.187911	0.115709	0.137985	0	0	0	0.090715	0.016952	1.997879	0.558379	0
